HISTORY,"Clearly lacking direction, this Lord, P.M. from 1770 to 1782, was known as ""The Minister Who Lost America"""
HISTORY,"Born an infanta in 1485, she died at Kimbolton Castle in England in 1536 with the official title Princess Dowager of Wales"
HISTORY,"A group of 3, musically"
HISTORY,A violent public crowd disorder
HISTORY,Hector's home in mythology
HISTORY,"It means to raise something mechanically, like a flag"
HISTORY,"It's a member of the British Conservative Party, m'lord"
HISTORY,"Only 7 prisoners were inside this fortress when it was stormed by French citizens July 14, 1789"
HISTORY,In 1923 it replaced Constantinople as the capital of Turkey
HISTORY,"It's estimated that as many as 300,000 Ugandans were killed during his 1970s regime"
HISTORY,"In 1975, the Himalayan country of Sikkim was absorbed by this country"
HISTORY,"In January of 1926, Theodoros Pangalos declared himself dictator of this country - he was deposed in August"
HISTORY,Mr. Peabody & Sherman have to trick Kublai Khan to rescue this Italian traveler from prison
HISTORY,"At Bunker Hill, the colonists can't obey this command because the British have sunglasses on"
HISTORY,Mr. Peabody has to concoct a special poison to foil this woman from a famous Italian family
HISTORY,It turns out it's this Roman emperor's violin teacher that's the arsonist
HISTORY,In one episode an Inca chief puts this explorer before a spear-throwing squad
HISTORY,"About 7,000 years ago Mexican Indians improved this crop, notably the size of its ears"
HISTORY,"In 280 B.C. King Pyrrhus used these animals to trample the Roman infantry, perhaps giving Hannibal ideas"
HISTORY,This war dated to the 12th century B.C. has inspired writers from Homer to the present
HISTORY,"In Palestine, the Sadducees, who believed in strict Torah, opposed this group who let the law evolve"
HISTORY,"Ur, Tyre & Athens were examples of this political unit centered on an urban community"
HISTORY,"On Oct. 1, 1949 the Chinese communists proclaimed themselves this type of republic"
HISTORY,"In the 1700s foreigners' most desired Chinese products were these 2, one to wear & one to drink"
HISTORY,"In the 840s Wu-Tsung, a fanatical Taoist, suppressed Buddhism & laicized thousands of these men"
HISTORY,"Wei Chung-Hsien dominated the court in the 1620s but couldn't start his own dynasty, as he was one of these"
HISTORY,"This ""Great"" program launched by Mao in 1958 cost millions of lives in an attempt at industrial development"
HISTORY,"To complete the kingdom that is now modern Italy, Victor Emmanuel seized this city from Pope Pius IX in 1870"
HISTORY,"5 weeks after surrendering to the Allies in 1943, Italy declared war on this country"
HISTORY,Machiavelli was tortured on the rack for suspicion of trying to overthrow this Florentine family
HISTORY,"This ancient civilization once occupied present-day Tuscany, Umbria & Latium"
HISTORY,"As he crossed the Rubicon, Julius Caesar said, ""Iacta alea est"", which means this"
HISTORY,"On April 21, 1967, Col. Georgios Papadopolous engineered a military takeover of this Balkan nation"
HISTORY,"Surrounded by Italy, this small country on Mt. Titano was once under the protection of the papacy"
HISTORY,In 1571 this Spanish king's forces helped defeat the Turks at Lepanto
HISTORY,In 1969 this country's Communist Party replaced leader Alexander Dubcek because of his liberal reforms
HISTORY,"In 1980, striking workers at this Gdansk shipyard demanded the right to form a trade union"
HISTORY,In 1896 the Dow Jones Industrial Average officially appeared in print for the first time in this newspaper
HISTORY,In the 1920s Margaret Mitchell wrote for this Atlanta newspaper that later merged with the Constitution
HISTORY,"Missouri poet Eugene Field wrote about this city's paper, ""Twinkle, twinkle little Star, bright and gossipy you are"""
HISTORY,"This Massachusetts daily's early issues included ""The Sunday Pulpit"", a review of local sermons"
HISTORY,"After 143 years, the Sacramento Union ceased publication in 1994, leaving this paper as the city's oldest"
HISTORY,"By 1942 FDR had appointed 7 new men to this body: it took a while, but he got the packing he had wanted"
HISTORY,"Congress adopted this document in 1777, but it was not fully ratified by the states for another 4 years"
HISTORY,"Slaves, molasses & rum were exchanged in the 3 arms of the colonial practice known as this ""trade"""
HISTORY,"""Our flag still waves proudly from the walls"", William B. Travis said of it, ""I shall never surrender or retreat"""
HISTORY,"(<a href=""http://www.j-archive.com/media/2010-10-27_DJ_18.wmv"">Jimmy of the Clue Crew presents the clue on a map.</a>)  The Oregon Trail started at Independence, Missouri and crossed the Great Plains by following this river"
HISTORY,"Holy Roman Emperor Otto I built the ""First"" of these empires; Otto von Bismarck, the ""Second"""
HISTORY,"Stasi, this former country's secret police, employed 200,000 informants, including children"
HISTORY,"In 1806 Napoleon established the confederation of this river, a group of states including Baden & Wurttemburg"
HISTORY,"Prussia defeated Austria in the 7 Weeks' War of 1866, 103 years after fighting this longer war"
HISTORY,This country's Saud dynasty dates back to the mid-1400s
HISTORY,"In 1934 he & his followers began a 6,000-mile march from Jiangxi province to the village of Yan'an in northern China"
HISTORY,"In 1992 rebels overthrew its government; one faction, the Taliban, now controls most of the country"
HISTORY,"This country was officially reunified July 2, 1976, 2 days before the U.S. Bicentennial"
HISTORY,"In 1192 Japan's emperor gave military leader Yoritomo this title which means ""great general"""
HISTORY,"From 1346 to 1561, the Teutonic Knights ruled Latvia & this northern neighbor as the Medieval state of Livonia"
HISTORY,The British captured this narrow peninsula in 1704; Spain has coveted it ever since
HISTORY,In 1241 Hamburg & Lubeck businessmen formed an association that grew into this big league
HISTORY,"When this ""dark"" knight sacked Limoges, France in 1370, he killed more than 3,000 citizens"
HISTORY,"As prince & king, Carol I ruled this Eastern European nation from 1866 to 1914"
HISTORY,"On Jan. 17, 1994 California was struck by one measuring 6.7; on Jan. 17, 1995 Kobe, Japan was hit by a 7.2"
HISTORY,In 1988 radio-carbon testing dated this holy cloth only to the Middle Ages
HISTORY,"In 1969 after traveling about 2600 miles, he & his crew abandoned their Ra expedition"
HISTORY,"In 1967 a launch pad fire claimed the lives of Edward White, Roger Chaffee & this astronaut"
HISTORY,Suleyman Demirel was premier of this country on 5 separate occasions before becoming president in 1993
HISTORY,"In 1785 this future French emperor graduated from military school in Paris, 42nd in his class of 58"
HISTORY,Barons & churchmen drew up this 1215 document to reduce the power of England's King John
HISTORY,In 1519 he & his men landed at Tabasco & began the Spanish conquest of Mexico
HISTORY,In 1936 Italy conquered this Ethiopian capital & Haile Selassie fled to Great Britain
HISTORY,In this mid-1930s this U.S. naval officer chartered the Edsel Ford mountains in Antarctica
HISTORY,"Until introducing coinage around 570 B.C., Athens used this trading method, from French for ""exchange"""
HISTORY,In 1204 the Crusaders took this Byzantine city; in 1453 the Turks did
HISTORY,"After Judah refused to pay taxes in 602 B.C., this Babylonian king took over the kingdom"
HISTORY,The city of Palenque flourished from 600 to 900 during this North American civilization's classic era
HISTORY,In 1480 Ivan III announced Russia's independence from these peoples
HISTORY,The 1953 awards were the first to feature Best Situation Comedy; the Academy really liked this show that year
HISTORY,"She was nominated for an Emmy every year from 1985 to 1996 for ""Murder, She Wrote"" but never won"
HISTORY,"A toast to Woody Harrelson, who won for Best Supporting Actor in 1989 for his work on this show"
HISTORY,Hug it out!  In 2006 Jeremy Piven won Best Supporting Actor for this HBO comedy
HISTORY,Bradley Whitford & Stockard Channing won acting Emmys for this drama
HISTORY,"The first brewery in the New World was opened in 1612 in the city that then had this ""Dutch"" name"
HISTORY,His establishment of the St. Louis Refrigerator Car Co. in 1878 enabled his beer to be distributed on a large-scale basis
HISTORY,Cheers to Congress for adopting this number amendment in 1933 to deal with a drier former one
HISTORY,"In the 1890's William Painter invented the top, seen here, whose projections got it this ""regal"" name"
HISTORY,"Inspired by a glass of beer, Donald Glaser made this device in 1952 to track cosmic rays"
HISTORY,"In ""Earth Movers"", the prototype of this modern machine is described here"
HISTORY,"On ""Power Tools"", this comedian muses, ""There isn't a guy I know that doesn't say more horsepower would be better"""
HISTORY,The episode seen here is devoted to this development
HISTORY,"It's the item described here, as improved by blacksmith William Dimmit"
HISTORY,In 1924 Congress finally passed a law making all these first Americans US citizens
HISTORY,"When JFK commanded PT-109, his superior was this man, later Attorney General under Nixon"
HISTORY,William Jennings Bryan died just a few days after the conclusion of this
HISTORY,1787 law governing the area north of Ohio River; it became a model for territories entering the Union
HISTORY,"By the end of 1845, Mormon industry had turned it from swampland into the largest city in Illinois"
HISTORY,"To fool the Nazis before an attack on this large island near Italy, the allies planted a dead man with false papers"
HISTORY,"In the first of several marriages, this English king married his sister-in-law in 1509"
HISTORY,"Clyde Tombaugh, who discovered this planet, made his telescope out of a cream separator & parts of an old Buick"
HISTORY,"During the Battle of the Marne in this war, 6,000 French soldiers were rushed to the front lines in taxicabs"
HISTORY,"An 1881 autopsy on this assasinated president proved he died from infection from his doctors' efforts, not the bullets"
HISTORY,"This company's first Emmy came in 1958 for Art Direction in its ""Hall Of Fame"" production of ""Twelfth Night"""
HISTORY,In his 1983 acceptance speech Judd Hirsch tried to persuade NBC to renew this show -- didn't work
HISTORY,Presenter John Ritter accepted this actor's Emmy in 1979; guess Sacheen was busy that night
HISTORY,This network that broadcast the 1988 Primetime awards won none during the show
HISTORY,"Giving away $1,000,000 in its first 17 months, it was 1955's Best Audience Participation Series"
HISTORY,This man for whom a car is named previously worked for Daimler-Benz & designed the Volkswagen
HISTORY,"Executed in 1587, she was the last reigning queen of Scotland"
HISTORY,"In 1894 he succeeded his father, Alexander III, as czar of Russia"
HISTORY,This Portuguese patron of exploration was the grandson of England's John of Gaunt
HISTORY,In 1900 he became head of a U.S. Army commission in Havana to study yellow fever
HISTORY,"Famous for his sonnets, he was crowned poet laureate of Rome in 1341"
HISTORY,Nixon's Att'y-Gen. E. Richardson resigned & Watergate prosecutor A. Cox was fired on this night of the week
HISTORY,"John Jay, not John Marshall, was the first one"
HISTORY,"After the original 13, this was the 1st state admitted to the union"
HISTORY,These 2 self-governing outlying areas of the U.S. were acquired from Spain in 1898
HISTORY,"In his 1835 book ""Democracy in America"", this Frenchman predicted the present age's 2 superpowers"
HISTORY,Escaped slaves in the 1850s & draft dodgers in the 1960s mainly headed to this country
HISTORY,"On Feb. 15, 1901 Carry Nation wrecked one of these establishments with a hatchet"
HISTORY,"A fire in 1851 destroyed some 35,000 volumes in its collection"
HISTORY,"In the first census conducted in 1790, this state, with nearly 692,000 people, was the most populous"
HISTORY,"Seen <a href=""http://www.j-archive.com/media/2004-11-01_J_13.jpg"" target=""_blank"">here</a> at a Senate hearing, he was the first U.S. Attorney General to be convicted of a felony"
HISTORY,"In 1960 this new national leader made the longest speech in United Nations history, 4 hours & 29 minutes"
HISTORY,This removable item used for data storage was introduced in 1971; the first one was 8 inches square
HISTORY,This computer was introduced in 1984 & came with a MacWrite text program & a MacPaint program for graphics
HISTORY,This company whose name is synonymous with copying introduced the first hand-held mouse in 1973
HISTORY,"Even before all the polls closed, CBS used this huge computer to predict the result of the 1952 presidential election"
HISTORY,"In 1993 Intel introduced this new chip, which had 3.1 million transistors"
HISTORY,"11th century England had 2 kings with this name, one a Dane & one a Saxon"
HISTORY,"In their 1st musical number together, Ginger sang, he played the accordion & neither 1 of them danced"
HISTORY,This comic actor produced a singing cowboy Western without his partner Ollie
HISTORY,Charles Black was dropped from the Social Register for marrying this ex-child star in 1950
HISTORY,The poster for this controversial 1956 film showed Carroll Baker sucking her thumb like an infant
HISTORY,The 2 husbands of Elizabeth Taylor who starred opposite her in films for which she won Oscars
HISTORY,"For a few years in the 1890s, this future prime minister was heir presumptive to the Dukedom of Marlborough"
HISTORY,"This Ohio city was called the ""Queen of the West"" even before a Longfellow poem popularized the nickname"
HISTORY,The fabled emerald mines named for this ancient queen were rediscovered around 1818
HISTORY,In 1614 explorer Adriaen Block claimed what is now this U.S. state for the Dutch
HISTORY,Legends of riches led a set of Zuni villages to be dubbed the Seven Cities of this
HISTORY,"An experiment with mirrors on Mt. Wilson & Mt. San Antonio, Calif. determined what became an accepted figure for this"
HISTORY,The first of these structures was built for King Zoser in Saqqarah in the 27th Century B.C.
HISTORY,The Mau Mau movement recruited from the Kikuyu people of this country
HISTORY,In 711 the Moors launched their conquest of Spain from what is now this country
HISTORY,"On April 6, 1994 Rwandan president Habyarimana died in a plane crash with president Ntaryamira of this country"
HISTORY,"As Bishop of Hippo, a Roman city in north Africa, this saint judged civil court cases"
HISTORY,Ramsay MacDonald was one of the founders of this party & its 1st prime minister
HISTORY,Party whips can be found at No. 12 on the street named for this 17th C. treasury secretary
HISTORY,In April 1942 this whole Mediterranean island was awarded the George Cross for bravery
HISTORY,"While it ""will do"" in a beggar's rhyme, this coin ceased to be legal tender in 1969"
HISTORY,"The last monarch to reside in the Tower of London, his mom was Mary, Queen of Scots"
HISTORY,"The Magna Carta of 1215 & The Stamp Act Protest of 1765 opposed this ""without representation"""
HISTORY,The last Abbasid Caliph was killed in 1258 when these Asian warriors sacked Baghdad
HISTORY,In 1929 Amanullah Khan marched on Kabul in an attempt to retake this country from an outlaw leader
HISTORY,"Called by some the Father of Europe, he was crowned Emperor of the Romans December 25, 800"
HISTORY,"In June 1812, Napoleon sent this French army to defeat the Russians -- didn't work"
HISTORY,"Around 1325 B.C. this boy king was buried in a gold mask inside 4 coffins, one of which was made of gold"
HISTORY,In 1542 this 50ish SWK (single white king) was looking for lucky wife No. 6
HISTORY,"(<a href=""http://www.j-archive.com/media/2008-11-18_DJ_04.jpg"" target=""_blank"">Jimmy of the Clue Crew delivers the clue from Mount Vernon.</a>)  This is where Washington planned  for this 1781 <a href=""http://www.j-archive.com/media/2008-11-18_DJ_04a.jpg"" target=""_blank"">battle</a>, one of the most skillful military operations in history"
HISTORY,"At age 70, this Athenian was put on trial for ""not believing in the gods the state believes in"""
HISTORY,The only monarch representing a state in the National Statuary Hall represents this state
HISTORY,"During the making of this classic, sets from ""King Kong"" & ""The Garden of Allah"" were intentionally burned down"
HISTORY,"In 1521 he told the Diet of Worms, ""Here I stand, I cannot do otherwise.  God help me.  Amen"""
HISTORY,"When East & West Germany unified in 1990, this West German continued to serve as chancellor of the entire country"
HISTORY,In 1805 Napoleon made this duchy a kingdom; today it's Germany's largest & southernmost state
HISTORY,"On January 18, 1871 Germany was unified with Wilhelm I as its first kaiser & this man as its chancellor"
HISTORY,"In Feb. 1919 the National Assembly met to write a constitution in this city, which gave its name to the new republic"
HISTORY,"In accepting this charter, King John acknowledged that he too was subject to the law of the land"
HISTORY,"His son-in-law, Galeazzo Ciano, was executed by Fascists as a traitor in January 1944"
HISTORY,Theodora helped save the Byzantine throne by keeping Justinian from fleeing this city during the Nika Riots
HISTORY,The Osmanli Empire became known as this in English
HISTORY,In 1980 this deposed president of Nicaragua was assassinated in Paraguay
HISTORY,"Unique quality of ""First Communion of Anemic Young Girls in the Snow"", shown at the 1883 Arts Incoherents exhibit"
HISTORY,"In 1963 he spoke of his ""dream"" that his children would one day ""not be judged by the color of their skin"""
HISTORY,"On August 21, 1959 it became our 50th state"
HISTORY,"Seen <a href=""http://www.j-archive.com/media/2007-07-25_J_18.jpg"" target=""_blank"">here</a>, he was the earliest president ever to be photographed, & the first to have a middle name"
HISTORY,"It's the period, 1920 to 1933, when alcoholic beverages were illegal"
HISTORY,Stephen Douglas proposed the act that repealed the Missouri Compromise & created these 2 territories
HISTORY,"The Aqua Claudia, completed in 52 A.D., brought this to Rome from over 60 km away"
HISTORY,Thor Heyerdahl said Polynesians may have come from South America on rafts made of this wood
HISTORY,In 625 B.C. the Chaldeans came to power & revived this ancient empire
HISTORY,"2 famous cities, one in Greece, the other a capital of ancient Egypt, were both named this"
HISTORY,"Abraham bought a burial site from these 1st-known people of Asia Minor, whom the Bible calls ""Children of Heth"""
HISTORY,"Even as a young girl in Philadelphia, this future flagmaker showed a talent for fine needlework"
HISTORY,"When this Italian explorer was a kid, his dad went to China without him; when he was a teen, his dad took him along"
HISTORY,"Born in Scotland in 1747, he sailed off as a cabin boy at age 12 & later became a naval hero in the Amer. Revolution"
HISTORY,"A gifted student & a fine athlete, this member of the Tudor family became the heir to Engl.'s throne at age 10, in 1502"
HISTORY,This Polish-French composer who was born in 1810 composed a polonaise when he was only 7
HISTORY,In 1984 the world came to this West Coast city to compete in the Summer Olympics
HISTORY,"In early 1981 assassination attempts were made on these 2 men, a U.S. president & a religious leader"
HISTORY,In 1986 a reactor at this Soviet nuclear power plant exploded in history's worst nuclear accident
HISTORY,"The first female British  prime minister, she lead Great Britain for the entire 1980s"
HISTORY,"Things were anything but peaceful in 1989 at this square in Beijing whose name means ""gate of heavenly peace"""
HISTORY,"In December 1620, 3 months after leaving Plymouth, England, this ship arrived at Plymouth, Massachusetts"
HISTORY,"From the type of animal that he hunted, wild west legend William Cody was better known by this nickname"
HISTORY,A great gold rush in 1848 sent thousands of people rushing to this state
HISTORY,More lives were lost in this war that began in 1939 than in any other war in history
HISTORY,He was searching for the island of Bimini & the Fountain of Youth when he landed off Florida in 1513
HISTORY,"Not the beginning of a beautiful friendship, the Agadir Incident pitted Germany vs. France in this N. African country"
HISTORY,"The law that made July 14 a holiday actually honored that date in this year, 1 year later than you might think"
HISTORY,"A wartime adviser to de Gaulle, he was at the ""center"" of French politics as president from 1969 to 1974"
HISTORY,The French adapted the name of the Irinakhoiw into this & fought them in N. America for the second half of the 1600s
HISTORY,In 1137 Louis VII married this woman whose huge dowry was the subject of contention for centuries
HISTORY,"When this animated TV show premiered, it was sponsored by One-A-Day vitamins & Winston cigarettes"
HISTORY,The Normans built many of these with mottes & baileys around the country
HISTORY,This new form of football was invented in 1823 when a boy carried the ball instead of kicking it
HISTORY,"Henry II referred to him as a ""turbulent priest"""
HISTORY,"The ""rump"" parliament wanted him to be the last king England would ever name"
HISTORY,Thie became a royal palace after Henry VIII confiscated it from Cardinal Wolsey
HISTORY,"Benjamin West's ""Death of General Wolfe"", seen here, is in the National Gallery of this country, whose history it depicts"
HISTORY,An elephant pulls this man's chariot in Charles Le Brun's depiction of his 331 B.C. entry into Babylon
HISTORY,"Here, Thomas Hovenden dramatically depicts the 1859 last moments of this man"
HISTORY,"Delacroix, like Byron, sided with this people's fight to break free of Turkey, leading to his ""Massacre at Chios"""
HISTORY,Famous document being signed aboard ship in the Tompkins Matteson painting seen here
HISTORY,In 2006 FEMA & the U.S. Geological Survey sponsored a conference commemorating the 100th anniversary of this event
HISTORY,In 1785 he graduated 42nd out of 58 at his military school in Paris
HISTORY,"In 1869 this ""wild"" & crazy guy killed 2 men as acting sheriff of Ellis County, Kansas"
HISTORY,In 1900 more than 200 foreigners were killed during this bloody uprising in northern China
HISTORY,"A Supreme Court decision in 2000 said rights named for this man were ""embedded in routine police practice"""
HISTORY,"April 1 is the anniversary of the Battle of Five Forks, the last decisive battle of this war"
HISTORY,"14 years before coming to America, this Quaker was imprisoned in the Tower of London for his beliefs"
HISTORY,In 1949 the U.S. joined this Western defense pact; our 1st ever peacetime alliance
HISTORY,"It's now thought that an internal explosion, not a mine, caused this ship to sink in Havana Harbor in 1898"
HISTORY,This settlement's economy grew after John Rolfe found that tobacco could be successfully grown there
HISTORY,"19th century term for the belief that U.S. expansion across North America was ""destined by God"""
HISTORY,"Established in 1624 by the Dutch, it's the old name for New York City"
HISTORY,"Babur, a Muslim ruler from central Asia, conquered India in 1526 & established this empire"
HISTORY,"Now president, this man was previously appointed general secretary of China's Communist Party in 1989"
HISTORY,In 900 A.D. Gorm the Old became this Scandinavian country's first monarch
HISTORY,In 1936 Francisco Franco began his revolution against the Spanish republic in these islands off northwest Africa
HISTORY,"At the same time Joan of Arc led the French, Itzcoatl was leading this group in Mexico"
HISTORY,"People began digging up this Italian city in 1748, only 1,669 years after it was buried"
HISTORY,4 treaties to mitigate the horrors of war were signed in this city in August 1949
HISTORY,The Pope excommunicated her in 1570 after she made the Anglican church England's official religion
HISTORY,This cardinal helped establish the Academie Francaise in the 1630s
HISTORY,Her maiden name was Indira Priyadarshini Nehru
HISTORY,"In 1613, when she was visiting the Potomac Indians, she was captured by the English & taken to Jamestown"
HISTORY,This Hull House founder was valedictorian of Rockford Seminary's class of 1881
HISTORY,Famous 15th century heroine depicted in the statue seen here:
HISTORY,"Born a slave around 1797, she became famous as a preacher, abolitionist & women's rights activist"
HISTORY,"After finding this man, Henry Morton Stanley spent the next 4 months traveling with him"
HISTORY,Around 1240 this mongol's grandson Batu founded the Golden Horde
HISTORY,"The famous regional defensive alliance treaty creating this organization was signed April 4, 1949"
HISTORY,Amsterdam was chartered as a city in 1300 & joined this confederation of cities 69 years later
HISTORY,"While Richard the Lion-Hearted was on a Crusade in the 1190s, this youngest brother tried to usurp the crown"
HISTORY,In 1949 Canada joined the United States & 10 other nations to form this military alliance
HISTORY,Between 1913 & 1932 Canada dug a new & deeper version of the Welland Canal that connects these 2 Great Lakes
HISTORY,"On July 3, 1608 this Frenchman landed at what would become the City of Quebec"
HISTORY,The 1947 discovery of oil in a field at Leduc in this prairie province launched a Canadian oil boom
HISTORY,The Dominion of Canada was formed in 1867; this transplanted Scot became the country's first prime minister
HISTORY,"Since 1956, kids have played on the Disneyland island named for this kid created by Mark Twain"
HISTORY,"<a href=""http://www.j-archive.com/media/2004-10-22_DJ_14.jpg"" target=""_blank"">This</a> man, who co-hosted the grand opening of Disneyland, later became the President of the United States"
HISTORY,"You'll feel ""dopey"" if you don't know that a musical about this heroine premiered at Disneyland in 2004"
HISTORY,"<a href=""http://www.j-archive.com/media/2004-10-22_DJ_25.jpg"" target=""_blank"">Neuschwanstein Castle</a> inspired the design of <a href=""http://www.j-archive.com/media/2004-10-22_DJ_25a.jpg"" target=""_blank"">this</a> heroine's castle in a 1959 film and at Disneyland"
HISTORY,"It was the first, first, first, first film to use Cinerama's single-projector system"
HISTORY,He became a nat'l hero when he led the Spanish Foreign Legion against Moroccan rebels in the 1920s
HISTORY,In 331 B.C. this Macedonian traveled to the Siwa Oasis where the oracle pronounced him a god
HISTORY,This Thracian gladiator organized a revolt of gladiators & slaves & defeated 2 Roman armies in 72 B.C.
HISTORY,In 337 A.D. this first Christian Roman emperor abolished crucifixion as a form of execution
HISTORY,In 439 A.D. the Vandals established their capital in this North African city founded by the Phoenicians
HISTORY,This Athenian lawmaker revised most of Draco's 7th century B.C. code of justice
HISTORY,"<a href=""http://www.j-archive.com/media/2005-02-11_J_08.mp3"">1 man, 1 scientific mission... to tame the heavens... In 1752 he would invent the lightning rod... & electrify the world</a>"
HISTORY,"<a href=""http://www.j-archive.com/media/2005-02-11_J_09.mp3"">If you see only 1 19th c. author's final resting place this Xmas, make it this ""Jungle Book"" man's at Westminster Abbey</a>"
HISTORY,"<a href=""http://www.j-archive.com/media/2005-02-11_J_10.mp3"">In 1860s England, he would change the rules of pugilism forever... by making them!  This summer, Vin Diesel is...</a>"
HISTORY,"<a href=""http://www.j-archive.com/media/2005-02-11_J_11.mp3"">Nowhere to run, nowhere to hide... Yorktown, Oct. 19, 1781... this gen.'s surrender would end a war... & birth a nation</a>"
HISTORY,"<a href=""http://www.j-archive.com/media/2005-02-11_J_12.mp3"">In a world that cried out for a... map projection... only this Flemish cartographer would heed the call</a>"
HISTORY,"This animal, the chief sustenance of the Plains Indians, was nearly extinct by 1880"
HISTORY,In 1918 as many as 2 million Japanese participated in riots spurred by the high price of this
HISTORY,The Reformation caused shortages of this sweet stuff by closing monasteries that raised bees for votive candle wax
HISTORY,"In the 1840s a type of fungus wiped out these in Ireland, leading to widespread famine"
HISTORY,"The WWII ""K"" type of these Army portions, packed by Wrigley's, included meat, sugar &, of course, gum"
HISTORY,"To prevent rivals from reading its hand signals, this university is said to have originated the huddle around 1892"
HISTORY,She was born Emilie Charlotte Le Breton on the island of Jersey in 1853
HISTORY,1969: American Indians begin a 2-year occupation of this island in San Francisco Bay
HISTORY,1770: This man & Seth Warner organize the Green Mountain Boys
HISTORY,2011: This company founded by a 1941 merger downgrades the USA's long-term credit rating to AA+
HISTORY,"1789: This French landmark is stormed & its governor, killed"
HISTORY,1653: This Izaak Walton ode to piscatory endeavors splashes ashore
HISTORY,In 1830 one of these raced the locomotive Tom Thumb & beat it
HISTORY,19th century feminists denounced the 14th Amendment for putting this 4-letter word in the constitution
HISTORY,"At noon April 30, 1789 George Washington was sworn in as president in this city"
HISTORY,During the War of 1812 the British took over his American Fur Company post in the Oregon Country
HISTORY,"Developed in the 1860s, these vehicles made it possible to ship fresh produce across the nation"
HISTORY,"After learning about the Intl. Red Cross while visiting Europe, she founded the American Red Cross in 1881"
HISTORY,"(<a href=""http://www.j-archive.com/media/2011-03-23_DJ_17.jpg"" target=""_blank"">Sarah of the Clue Crew describes a gray suit on a mannequin</a>) The suit here is typical of those worn by Red Cross murses in the 1950s, who assisted in the conflict here, where Red Cross staff have been continuously since 1953"
HISTORY,"In 1889, in one of its earliest relief efforts, the Red Cross aided victims of the killer flood in this Pennsylvania city"
HISTORY,"(<a href=""http://www.j-archive.com/media/2011-03-23_DJ_28.jpg"" target=""_blank"">Jimmy of the Clue Crew stands with a grey uniform on a mannequin at the American Red Cross</a>) Named for their dresses, gray lady volunteers provided hospitality services, especially to sick and wounded soldiers beginning in 1918 at this Washington, D.C. hospital"
HISTORY,"(<a href=""http://www.j-archive.com/media/2011-03-23_DJ_29.wmv"">Sarah of the Clue Crew walks through the American Red Cross headquarters</a> Depicting the theme of ministry to the sick and wounded through sacrifice, the windows at the Red Cross headquarters were commissioned in 1917 and created by this man's studio"
HISTORY,In a 1917 game Fred Toney & Hippo Vaughn both pitched these for 9 innings; Vaughn cracked in the 10th
HISTORY,In 2004 this team led by manager Bobby Cox won its remarkable 13th straight division title
HISTORY,Yankee shortstop Bucky Dent helped win the 1978 pennant for the Yankees with a playoff home run at this park
HISTORY,"Many balls have gotten lost in this, originally planted along Wrigley Field's outfield walls by Bill Veeck in 1937"
HISTORY,"Tom Connolly & Bill Klem, ""The Old Arbitrator"", were the first men to enter the Baseball Hall of Fame as these"
HISTORY,"If you went to this European capital that existed only from 1949 to 1990, you'd definitely entered the ""red zone"""
HISTORY,"The U.S. called ""offside"" when Russia invaded this mountainous Muslim nation in 1979"
HISTORY,"It was ""third and long"" when this ex-president ran for a third term in 1912; he ended up losing"
HISTORY,"British Major and spy John Andre was an ""ineligible receiver"" when he got the secret plans to this location in 1790"
HISTORY,"(Alex: Here's somebody familiar to all of us, <a href=""http://www.j-archive.com/media/2007-05-10_DJ_05.jpg"" target=""_blank"">Pete Carroll</a>.) At Gettysburg in 1863 Union forces made a famous ""goal line stand"" at Cemetery Hill against the charge named for this man"
HISTORY,"This group consisted of the Chief Justice, 4 members of Congress, & ex-heads of the CIA & the World Bank"
HISTORY,"This limited-run dramatic format came into vogue in the '70s with ""Rich Man, Poor Man"" & ""Roots"""
HISTORY,In 1988 George Bush engaged this CBS anchorman in an on-air shouting match
HISTORY,The British invaded this show in 1964 as the Beatles appeared Feb. 9 & the Rolling Stones Oct. 25
HISTORY,"On July 13, 1985, 1.5 billion people watched this rock concert for African famine relief"
HISTORY,In 1951 viewers found this Tennessee senator's organized crime hearings quite arresting
HISTORY,"Last names of the 2 men, both engineers, who met & formed a partnership at England's Midland Hotel in May 1904"
HISTORY,"This garment is now worn in the kitchen, but in the18th century many were considered elegant"
HISTORY,"If a 19th century woman wore a poke, she had one of these with a projectng brim"
HISTORY,"This type of drawstring bag was sometimes known as a ""ridicule"""
HISTORY,"In the late 1700s both sexes wore this in the ""hedgehog"" style"
HISTORY,This alloy was the 1st metal used to make armor
HISTORY,"It took about 20 minutes for this British liner to sink after it was torpedoed by a German U-boat on May 7, 1915"
HISTORY,Winston Churchill was imprisoned in Pretoria during this war but made a daring escape in 1899
HISTORY,In 982 he sailed from Iceland to Greenland with his household & livestock
HISTORY,In 1814 & 1815 Napoleon ruled this island as a principality
HISTORY,"The U.N. General Assembly held its first meeting on January 10, 1946 in this European capital"
HISTORY,"Frank Harris' 1908 novel ""The Bomb"" deals with this 1886 U.S. incident"
HISTORY,In the 1850s he held the posts of demonstrator of & lecturer on anatomy at St. George's Hospital
HISTORY,He was president of France the first time France won soccer's World Cup
HISTORY,In 1967 this country exploded its 1st H-bomb at its Lob Nor test site in Sinkiang province
HISTORY,A civil war in Paris during his youth convinced this king to build his palace at Versailles
HISTORY,"Long the ruling party in this country, the PRI won the 1988 election by its lowest margin ever"
HISTORY,The 1st great building of the Acropolis was this one built between 447-438 B.C.
